"","index","id_ensaio","Local","cidade","estado","fungicida","irrigacao","genotipo","tipo_de_grao","repeticao","data_semeadura","data_colheita","safra","FO1","FO2","FO3","FO4","FO5","FO6","FO7","FO8","FO9","FS1","FS2","FS3","FS4","FS5","FS6","FS7","FS8","FS9","FS10","FS11","ONI","ONI_C","ONI_sub","semeadura","ano_semeadura","colheita","ano_colheita","anom.1","anom.2","anom.3","anom.4","anom.5","anom.6","fo_grupo","fs_grupo","predito"
"778",785,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Esteio","p",1,2013-12-16,2014-03-16,"13/14",0.8,NA,1.2,1.6,NA,NA,NA,NA,NA,0.2,NA,0.2,NA,0.4,NA,NA,NA,NA,NA,NA,"-0,258333333333333","Neutro","Neutro","D",2013,"M",2014,-0.43,-0.17,-0.27,-0.46,-0.27,0.04,"Tolerante","Muito Tolerante","Neutro"
"779",786,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","IAC Imperador","chc",1,2013-12-16,2014-03-16,"13/14",0.4,NA,0.8,1,NA,NA,NA,NA,NA,0.2,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,"-0,258333333333333","Neutro","Neutro","D",2013,"M",2014,-0.43,-0.17,-0.27,-0.46,-0.27,0.04,"Muito Tolerante","Muito Tolerante","Neutro"
"780",787,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Tuiui<fa>","p",1,2013-12-16,2014-03-16,"13/14",0.4,NA,0.6,0.6,NA,NA,NA,NA,NA,0.2,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,"-0,258333333333333","Neutro","Neutro","D",2013,"M",2014,-0.43,-0.17,-0.27,-0.46,-0.27,0.04,"Muito Tolerante","Muito Tolerante","Neutro"
"781",788,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","TAA LBA05","chc",1,2013-12-16,2014-03-16,"13/14",0.4,NA,0.6,0.8,NA,NA,NA,NA,NA,0.2,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,"-0,258333333333333","Neutro","Neutro","D",2013,"M",2014,-0.43,-0.17,-0.27,-0.46,-0.27,0.04,"Muito Tolerante","Muito Tolerante","Neutro"
"782",789,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","ANFc 9","chc",2,2013-12-16,2014-03-16,"13/14",0.4,NA,0.8,0.8,NA,NA,NA,NA,NA,0.4,NA,0.8,NA,1.2,NA,1.4,NA,NA,NA,NA,"-0,258333333333333","Neutro","Neutro","D",2013,"M",2014,-0.43,-0.17,-0.27,-0.46,-0.27,0.04,"Muito Tolerante","Muito Tolerante","Neutro"
"783",790,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Campeiro","p",2,2013-12-16,2014-03-16,"13/14",0.2,NA,0.4,0.4,NA,NA,NA,NA,NA,0.2,NA,0.4,NA,0.4,NA,NA,NA,NA,NA,NA,"-0,258333333333333","Neutro","Neutro","D",2013,"M",2014,-0.43,-0.17,-0.27,-0.46,-0.27,0.04,"Muito Tolerante","Muito Tolerante","Neutro"
"784",791,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Quero-quero","chc",2,2013-12-16,2014-03-16,"13/14",0.2,NA,0.4,0.4,NA,NA,NA,NA,NA,0.2,NA,0.2,NA,0.2,NA,NA,NA,NA,NA,NA,"-0,258333333333333","Neutro","Neutro","D",2013,"M",2014,-0.43,-0.17,-0.27,-0.46,-0.27,0.04,"Muito Tolerante","Muito Tolerante","Neutro"
"785",792,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Bem-te-vi","chc",2,2013-12-16,2014-03-16,"13/14",0.4,NA,0.8,0.8,NA,NA,NA,NA,NA,0.2,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,"-0,258333333333333","Neutro","Neutro","D",2013,"M",2014,-0.43,-0.17,-0.27,-0.46,-0.27,0.04,"Muito Tolerante","Muito Tolerante","Neutro"
"786",793,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Estilo","chc",3,2013-12-16,2014-03-16,"13/14",0.2,NA,0.6,0.6,NA,NA,NA,NA,NA,0.2,NA,0.2,NA,0.2,NA,0.2,NA,NA,NA,NA,"-0,258333333333333","Neutro","Neutro","D",2013,"M",2014,-0.43,-0.17,-0.27,-0.46,-0.27,0.04,"Muito Tolerante","Muito Tolerante","Neutro"
"787",794,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Ametista","chc",3,2013-12-16,2014-03-16,"13/14",0.2,NA,0.6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0,258333333333333","Neutro","Neutro","D",2013,"M",2014,-0.43,-0.17,-0.27,-0.46,-0.27,0.04,"Muito Tolerante","Tolerante","Neutro"
"788",795,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","ANFc 5","chc",3,2013-12-16,2014-03-16,"13/14",0.6,NA,0.6,0.6,NA,NA,NA,NA,NA,0.2,NA,0.4,NA,0.6,NA,0.8,NA,NA,NA,NA,"-0,258333333333333","Neutro","Neutro","D",2013,"M",2014,-0.43,-0.17,-0.27,-0.46,-0.27,0.04,"Muito Tolerante","Muito Tolerante","Neutro"
"789",796,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Tangar<e1>","chc",3,2013-12-16,2014-03-16,"13/14",0.2,NA,0.2,0.2,NA,NA,NA,NA,NA,0.2,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,"-0,258333333333333","Neutro","Neutro","D",2013,"M",2014,-0.43,-0.17,-0.27,-0.46,-0.27,0.04,"Muito Tolerante","Muito Tolerante","Neutro"
"790",797,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Campeiro","p",3,2013-12-16,2014-03-16,"13/14",0.2,NA,2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0,258333333333333","Neutro","Neutro","D",2013,"M",2014,-0.43,-0.17,-0.27,-0.46,-0.27,0.04,"Muito Tolerante","Tolerante","Neutro"
"791",798,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Campos Gerais","chc",3,2013-12-16,2014-03-16,"13/14",0.4,NA,0.6,0.6,NA,NA,NA,NA,NA,0.2,NA,0.2,NA,0.2,NA,0.2,NA,NA,NA,NA,"-0,258333333333333","Neutro","Neutro","D",2013,"M",2014,-0.43,-0.17,-0.27,-0.46,-0.27,0.04,"Muito Tolerante","Muito Tolerante","Neutro"
"792",799,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Juriti","chc",3,2013-12-16,2014-03-16,"13/14",0.2,NA,0.4,0.4,NA,NA,NA,NA,NA,0.2,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,"-0,258333333333333","Neutro","Neutro","D",2013,"M",2014,-0.43,-0.17,-0.27,-0.46,-0.27,0.04,"Muito Tolerante","Muito Tolerante","Neutro"
"793",800,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Quero-quero","chc",3,2013-12-16,2014-03-16,"13/14",0.2,NA,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0,258333333333333","Neutro","Neutro","D",2013,"M",2014,-0.43,-0.17,-0.27,-0.46,-0.27,0.04,"Muito Tolerante","Tolerante","Neutro"
"794",801,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","TAA Gol","chc",4,2013-12-16,2014-03-16,"13/14",0.6,NA,1,1,NA,NA,NA,NA,NA,0.2,NA,0.2,NA,0.2,NA,NA,NA,NA,NA,NA,"-0,258333333333333","Neutro","Neutro","D",2013,"M",2014,-0.43,-0.17,-0.27,-0.46,-0.27,0.04,"Muito Tolerante","Muito Tolerante","Neutro"
"795",802,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","ANFc 9","chc",4,2013-12-16,2014-03-16,"13/14",0.4,NA,0.8,0.8,NA,NA,NA,NA,NA,0.2,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,"-0,258333333333333","Neutro","Neutro","D",2013,"M",2014,-0.43,-0.17,-0.27,-0.46,-0.27,0.04,"Muito Tolerante","Muito Tolerante","Neutro"
"796",803,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","IAC Mil<ea>nio","chc",4,2013-12-16,2014-03-16,"13/14",0.8,NA,1,1,NA,NA,NA,NA,NA,0.4,NA,0.4,NA,0.6,NA,0.6,NA,NA,NA,NA,"-0,258333333333333","Neutro","Neutro","D",2013,"M",2014,-0.43,-0.17,-0.27,-0.46,-0.27,0.04,"Tolerante","Muito Tolerante","Neutro"
"797",804,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Uirapuru","p",4,2013-12-16,2014-03-16,"13/14",0.2,NA,0.4,0.4,NA,NA,NA,NA,NA,0.2,NA,0.4,NA,0.4,NA,0.4,NA,NA,NA,NA,"-0,258333333333333","Neutro","Neutro","D",2013,"M",2014,-0.43,-0.17,-0.27,-0.46,-0.27,0.04,"Muito Tolerante","Muito Tolerante","Neutro"
"798",805,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Ametista","chc",4,2013-12-16,2014-03-16,"13/14",0.4,NA,0.4,0.4,NA,NA,NA,NA,NA,0.2,NA,0.2,NA,0.2,NA,0.2,NA,NA,NA,NA,"-0,258333333333333","Neutro","Neutro","D",2013,"M",2014,-0.43,-0.17,-0.27,-0.46,-0.27,0.04,"Muito Tolerante","Muito Tolerante","Neutro"
"799",806,"Arapoti_CDEArapoti_13/14_nao_com","CDEArapoti","Arapoti","PR","com","nao","IAC Imperador","chc",4,2013-12-16,2014-03-16,"13/14",0.2,NA,0.2,0.2,NA,NA,NA,NA,NA,0.2,NA,0.2,NA,0.2,NA,0.2,NA,NA,NA,NA,"-0,258333333333333","Neutro","Neutro","D",2013,"M",2014,-0.43,-0.17,-0.27,-0.46,-0.27,0.04,"Muito Tolerante","Muito Tolerante","Neutro"
"800",807,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","Bola Cheia","chc",1,2014-12-15,2015-03-15,"14/15",0.2,NA,2.6,NA,NA,NA,NA,NA,NA,0.2,0.2,NA,0.2,NA,NA,NA,NA,NA,NA,NA,"0,591666666666667","El Niño","ENW","D",2014,"M",2015,-0.42,0.64,0.66,0.47,0.53,0.7,"Tolerante","Muito Tolerante","Neutro"
"801",808,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Madrep<e9>rola","chc",1,2014-12-15,2015-03-15,"14/15",1,NA,8.4,NA,NA,NA,NA,NA,NA,0.2,0.2,NA,0.2,NA,NA,NA,NA,NA,NA,NA,"0,591666666666667","El Niño","ENW","D",2014,"M",2015,-0.42,0.64,0.66,0.47,0.53,0.7,"Muito Pouco Tolerante","Muito Tolerante","Neutro"
"802",809,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRSMG Majestoso","chc",1,2014-12-15,2015-03-15,"14/15",1.4,NA,4.8,NA,NA,NA,NA,NA,NA,0.8,0.8,0.8,NA,NA,NA,NA,NA,NA,NA,NA,"0,591666666666667","El Niño","ENW","D",2014,"M",2015,-0.42,0.64,0.66,0.47,0.53,0.7,"Muito Pouco Tolerante","Muito Tolerante","Neutro"
"803",810,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","FAP F3RC2-2","chc",1,2014-12-15,2015-03-15,"14/15",0.2,NA,0.8,NA,NA,NA,NA,NA,NA,1.4,1.8,NA,2.8,2.8,2.8,NA,NA,NA,NA,NA,"0,591666666666667","El Niño","ENW","D",2014,"M",2015,-0.42,0.64,0.66,0.47,0.53,0.7,"Muito Tolerante","Tolerante","Neutro"
"804",811,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","TAA LBA05","chc",1,2014-12-15,2015-03-15,"14/15",0.2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0,591666666666667","El Niño","ENW","D",2014,"M",2015,-0.42,0.64,0.66,0.47,0.53,0.7,"Muito Tolerante","Tolerante","Neutro"
"805",812,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","UEM  Awauna","p",2,2014-12-15,2015-03-15,"14/15",0.2,NA,5.8,NA,NA,NA,NA,NA,NA,0.4,0.4,NA,1,NA,NA,NA,NA,NA,NA,NA,"0,591666666666667","El Niño","ENW","D",2014,"M",2015,-0.42,0.64,0.66,0.47,0.53,0.7,"Muito Pouco Tolerante","Muito Tolerante","Neutro"
"806",813,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRSMG Realce","ra",2,2014-12-15,2015-03-15,"14/15",0.2,NA,6.8,NA,NA,NA,NA,NA,NA,0.6,0.6,NA,0.6,NA,NA,NA,NA,NA,NA,NA,"0,591666666666667","El Niño","ENW","D",2014,"M",2015,-0.42,0.64,0.66,0.47,0.53,0.7,"Muito Pouco Tolerante","Muito Tolerante","Neutro"
"807",814,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","Sele<e7><e3>o IV","chc",2,2014-12-15,2015-03-15,"14/15",0.2,NA,7.8,NA,NA,NA,NA,NA,NA,0.2,0.2,NA,0.4,NA,NA,NA,NA,NA,NA,NA,"0,591666666666667","El Niño","ENW","D",2014,"M",2015,-0.42,0.64,0.66,0.47,0.53,0.7,"Muito Pouco Tolerante","Muito Tolerante","Neutro"
"808",815,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","TAA Gol","chc",2,2014-12-15,2015-03-15,"14/15",0.6,NA,8.8,NA,NA,NA,NA,NA,NA,0.8,0.8,0.8,NA,NA,NA,NA,NA,NA,NA,NA,"0,591666666666667","El Niño","ENW","D",2014,"M",2015,-0.42,0.64,0.66,0.47,0.53,0.7,"Muito Pouco Tolerante","Muito Tolerante","Neutro"
"809",816,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","ANFc 9","chc",2,2014-12-15,2015-03-15,"14/15",0.2,NA,3.2,NA,NA,NA,NA,NA,NA,0.2,0.2,NA,2.2,NA,NA,NA,NA,NA,NA,NA,"0,591666666666667","El Niño","ENW","D",2014,"M",2015,-0.42,0.64,0.66,0.47,0.53,0.7,"Tolerante","Muito Tolerante","Neutro"
"810",817,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Estilo","chc",2,2014-12-15,2015-03-15,"14/15",0.2,NA,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0,591666666666667","El Niño","ENW","D",2014,"M",2015,-0.42,0.64,0.66,0.47,0.53,0.7,"Tolerante","Tolerante","Neutro"
"811",818,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRSMG Majestoso","chc",2,2014-12-15,2015-03-15,"14/15",0.2,NA,7.2,NA,NA,NA,NA,NA,NA,0.8,0.8,NA,1.6,NA,NA,NA,NA,NA,NA,NA,"0,591666666666667","El Niño","ENW","D",2014,"M",2015,-0.42,0.64,0.66,0.47,0.53,0.7,"Muito Pouco Tolerante","Tolerante","Neutro"
"812",819,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","FAP F3RC2-2","chc",2,2014-12-15,2015-03-15,"14/15",0.2,NA,1.4,NA,NA,NA,NA,NA,NA,1.8,2.6,NA,3,3.2,NA,NA,NA,NA,NA,NA,"0,591666666666667","El Niño","ENW","D",2014,"M",2015,-0.42,0.64,0.66,0.47,0.53,0.7,"Muito Tolerante","Tolerante","Neutro"
"813",820,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","TAA Dama","chc",2,2014-12-15,2015-03-15,"14/15",0.4,NA,5.8,NA,NA,NA,NA,NA,NA,0.2,0.2,NA,0.8,NA,NA,NA,NA,NA,NA,NA,"0,591666666666667","El Niño","ENW","D",2014,"M",2015,-0.42,0.64,0.66,0.47,0.53,0.7,"Muito Pouco Tolerante","Muito Tolerante","Neutro"
"814",821,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Bem-te-vi","chc",3,2014-12-15,2015-03-15,"14/15",0.8,NA,5.2,NA,NA,NA,NA,NA,NA,0.4,0.4,NA,0.6,NA,NA,NA,NA,NA,NA,NA,"0,591666666666667","El Niño","ENW","D",2014,"M",2015,-0.42,0.64,0.66,0.47,0.53,0.7,"Muito Pouco Tolerante","Muito Tolerante","Neutro"
"815",822,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","Bola Cheia","chc",3,2014-12-15,2015-03-15,"14/15",0.2,NA,1.6,NA,NA,NA,NA,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0,591666666666667","El Niño","ENW","D",2014,"M",2015,-0.42,0.64,0.66,0.47,0.53,0.7,"Tolerante","Tolerante","Neutro"
"816",823,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","TAA LBA05","chc",3,2014-12-15,2015-03-15,"14/15",0.2,NA,1,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0,591666666666667","El Niño","ENW","D",2014,"M",2015,-0.42,0.64,0.66,0.47,0.53,0.7,"Muito Tolerante","Tolerante","Neutro"
"817",824,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRSMG Realce","ra",3,2014-12-15,2015-03-15,"14/15",0.2,NA,2,NA,NA,NA,NA,NA,NA,1.2,1.2,NA,2.2,2.6,NA,NA,NA,NA,NA,NA,"0,591666666666667","El Niño","ENW","D",2014,"M",2015,-0.42,0.64,0.66,0.47,0.53,0.7,"Tolerante","Tolerante","Neutro"
"818",825,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Juriti","chc",3,2014-12-15,2015-03-15,"14/15",0.2,NA,0.8,NA,NA,NA,NA,NA,NA,0.2,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,"0,591666666666667","El Niño","ENW","D",2014,"M",2015,-0.42,0.64,0.66,0.47,0.53,0.7,"Muito Tolerante","Muito Tolerante","Neutro"
"819",826,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Madrep<e9>rola","chc",3,2014-12-15,2015-03-15,"14/15",0.2,NA,7.2,NA,NA,NA,NA,NA,NA,0.2,0.2,NA,0.4,NA,NA,NA,NA,NA,NA,NA,"0,591666666666667","El Niño","ENW","D",2014,"M",2015,-0.42,0.64,0.66,0.47,0.53,0.7,"Muito Pouco Tolerante","Muito Tolerante","Neutro"
"820",827,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Madrep<e9>rola","chc",4,2014-12-15,2015-03-15,"14/15",0.2,NA,7.4,NA,NA,NA,NA,NA,NA,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0,591666666666667","El Niño","ENW","D",2014,"M",2015,-0.42,0.64,0.66,0.47,0.53,0.7,"Muito Pouco Tolerante","Muito Tolerante","Neutro"
"821",828,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","Bola Cheia","chc",4,2014-12-15,2015-03-15,"14/15",0.2,NA,1.8,NA,NA,NA,NA,NA,NA,0.2,NA,0.8,1,NA,NA,NA,NA,NA,NA,NA,"0,591666666666667","El Niño","ENW","D",2014,"M",2015,-0.42,0.64,0.66,0.47,0.53,0.7,"Tolerante","Muito Tolerante","Neutro"
"822",829,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRSMG Majestoso","chc",4,2014-12-15,2015-03-15,"14/15",0.2,NA,3.6,NA,NA,NA,NA,NA,NA,0.2,0.6,NA,0.4,NA,NA,NA,NA,NA,NA,NA,"0,591666666666667","El Niño","ENW","D",2014,"M",2015,-0.42,0.64,0.66,0.47,0.53,0.7,"Tolerante","Muito Tolerante","Neutro"
"823",830,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","C10-2-4/41","chc",4,2014-12-15,2015-03-15,"14/15",0.2,NA,4,NA,NA,NA,NA,NA,NA,0.2,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0,591666666666667","El Niño","ENW","D",2014,"M",2015,-0.42,0.64,0.66,0.47,0.53,0.7,"Tolerante","Muito Tolerante","Neutro"
"824",831,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","TAA Dama","chc",4,2014-12-15,2015-03-15,"14/15",0.2,NA,1.8,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0,591666666666667","El Niño","ENW","D",2014,"M",2015,-0.42,0.64,0.66,0.47,0.53,0.7,"Tolerante","Tolerante","Neutro"
"825",832,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","ANFc 9","chc",4,2014-12-15,2015-03-15,"14/15",0.8,NA,2.4,NA,NA,NA,NA,NA,NA,0.2,0.2,NA,0.8,NA,NA,NA,NA,NA,NA,NA,"0,591666666666667","El Niño","ENW","D",2014,"M",2015,-0.42,0.64,0.66,0.47,0.53,0.7,"Tolerante","Muito Tolerante","Neutro"
"826",833,"Arapoti_CDEArapoti_14/15_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRSMG Realce","ra",4,2014-12-15,2015-03-15,"14/15",0.2,NA,1.6,NA,NA,NA,NA,NA,NA,0.4,0.4,NA,1.8,2,NA,NA,NA,NA,NA,NA,"0,591666666666667","El Niño","ENW","D",2014,"M",2015,-0.42,0.64,0.66,0.47,0.53,0.7,"Tolerante","Muito Tolerante","Neutro"
"827",834,"Castro_CDE Castro_14/15_nao_com","CDE Castro","Castro","PR","com","nao","49/61-1/2","chc",3,2014-12-16,2015-03-16,"14/15",0.1,0.2,NA,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0,591666666666667","El Niño","ENW","D",2014,"M",2015,-0.42,0.64,0.66,0.47,0.53,0.7,"Muito Tolerante","Tolerante","Neutro"
"828",835,"Castro_CDE Castro_14/15_nao_com","CDE Castro","Castro","PR","com","nao","TAA LBA05","chc",3,2014-12-16,2015-03-16,"14/15",0.1,0.2,NA,0.6,0.6,NA,NA,NA,NA,0.1,0.1,0.1,0.2,NA,NA,NA,NA,NA,NA,NA,"0,591666666666667","El Niño","ENW","D",2014,"M",2015,-0.42,0.64,0.66,0.47,0.53,0.7,"Muito Tolerante","Muito Tolerante","Neutro"
"829",836,"Arapoti_CDEArapoti_15/16_nao_com","CDEArapoti","Arapoti","PR","com","nao","49/61-1/2","chc",1,2015-12-14,2016-03-13,"15/16",0.2,1,NA,NA,NA,NA,NA,NA,NA,0.4,0.6,0.6,0.8,0.8,1.6,NA,NA,NA,NA,NA,"2,05833333333333","El Niño","ENVS","D",2015,"M",2016,0.55,2.57,2.64,2.14,1.58,0.94,"Muito Tolerante","Muito Tolerante","El Nino"
"830",837,"Arapoti_CDEArapoti_15/16_nao_com","CDEArapoti","Arapoti","PR","com","nao","Bola Cheia","chc",1,2015-12-14,2016-03-13,"15/16",0.2,0.8,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.8,NA,NA,NA,"2,05833333333333","El Niño","ENVS","D",2015,"M",2016,0.55,2.57,2.64,2.14,1.58,0.94,"Muito Tolerante","Muito Tolerante","El Nino"
"831",838,"Arapoti_CDEArapoti_15/16_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS Estilo","chc",1,2015-12-14,2016-03-13,"15/16",0.3,0.8,NA,NA,NA,NA,NA,NA,NA,0.2,0.4,0.4,0.6,0.6,3,NA,NA,NA,NA,NA,"2,05833333333333","El Niño","ENVS","D",2015,"M",2016,0.55,2.57,2.64,2.14,1.58,0.94,"Muito Tolerante","Muito Tolerante","El Nino"
"832",839,"Arapoti_CDEArapoti_15/16_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS FC 402","chc",1,2015-12-14,2016-03-13,"15/16",0.4,0.4,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2,05833333333333","El Niño","ENVS","D",2015,"M",2016,0.55,2.57,2.64,2.14,1.58,0.94,"Muito Tolerante","Tolerante","El Nino"
"833",840,"Arapoti_CDEArapoti_15/16_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Quero-quero","chc",1,2015-12-14,2016-03-13,"15/16",0.2,0.2,NA,NA,NA,NA,NA,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2,05833333333333","El Niño","ENVS","D",2015,"M",2016,0.55,2.57,2.64,2.14,1.58,0.94,"Muito Tolerante","Tolerante","El Nino"
"834",841,"Arapoti_CDEArapoti_15/16_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Tuiui<fa>","p",1,2015-12-14,2016-03-13,"15/16",0.2,0.2,NA,NA,NA,NA,NA,NA,NA,0.2,0.4,0.4,0.4,0.4,0.4,0.4,5.4,NA,NA,NA,"2,05833333333333","El Niño","ENVS","D",2015,"M",2016,0.55,2.57,2.64,2.14,1.58,0.94,"Muito Tolerante","Muito Tolerante","El Nino"
"835",842,"Arapoti_CDEArapoti_15/16_nao_com","CDEArapoti","Arapoti","PR","com","nao","IPR Uirapuru","p",1,2015-12-14,2016-03-13,"15/16",0.2,0.2,NA,NA,NA,NA,NA,NA,NA,2.4,2.8,6.4,6.4,6.4,6.4,6.4,7.8,NA,NA,NA,"2,05833333333333","El Niño","ENVS","D",2015,"M",2016,0.55,2.57,2.64,2.14,1.58,0.94,"Muito Tolerante","Muito Pouco Tolerante","El Nino"
"836",843,"Arapoti_CDEArapoti_15/16_nao_com","CDEArapoti","Arapoti","PR","com","nao","TAA LBA09","chc",1,2015-12-14,2016-03-13,"15/16",0.3,0.3,NA,NA,NA,NA,NA,NA,NA,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2,05833333333333","El Niño","ENVS","D",2015,"M",2016,0.55,2.57,2.64,2.14,1.58,0.94,"Muito Tolerante","Tolerante","El Nino"
"837",844,"Arapoti_CDEArapoti_15/16_nao_com","CDEArapoti","Arapoti","PR","com","nao","BRS FC 402","chc",2,2015-12-14,2016-03-13,"15/16",0.4,0.4,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2,05833333333333","El Niño","ENVS","D",2015,"M",2016,0.55,2.57,2.64,2.14,1.58,0.94,"Muito Tolerante","Tolerante","El Nino"
